SKU,ProductType,Size
S-28-Black-Plain-Jeans-BPJ-60931874260,B-Plain,28
I-28-Black-Plain-Jeans-BPJ-7814926035,B-Plain,28
JS-S-30-Plain-Black-Jeans-PBJ-98490549875,B-Plain,30
VVS-32-Black-Plain-Jeans-BPJ-30284157960,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-710934852,B-Plain,32
VC_DMJ-30-Black-Plain-Jeans-MJ-240185763,B-Plain,30
DCMJ-32-Black-Plain-Jeans-MJ-40238597124,B-Plain,32
SP_F-32-Black-PLAIN-BPJ-30290410271664,B-Plain,32
DCMJ-30-Black-Plain-Jeans-MJ-96410583279,B-Plain,30
F-30-Black-PLAIN-BPJ-35751762441269,B-Plain,30
DCMJ-32-Black-Plain-Jeans-MJ-725481609,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-1409827365,B-Plain,30
JS-DMJ-28-Black-Plain-Jeans-MJ-386107249,B-Plain,28
DCBD_MVS-32-Black-Plain-Jeans-PBJ-022353643741,B-Plain,32
JS-JN_MVS-30-Black-Plain-Jeans-BPJ-456231807,B-Plain,30
MAVC_DMJ-30-Black-Plain-Jeans-MJ-781043296,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-740192853,B-Plain,28
DMJ-32-Black-Plain-Jeans-MJ-139820745,B-Plain,32
F-32-Black-PLAIN-BPJ-3711434865985,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-32059874610,B-Plain,30
MAVC_DMJ-28-Black-Plain-Jeans-MJ-7592316048,B-Plain,28
DCMJ-28-Black-Plain-Jeans-MJ-847920315,B-Plain,28
DCMJJ-756YZMJ_32_Black,B-Plain,32
SP_F-32-Black-PLAIN-BPJ-96146774951075,B-Plain,32
F-28-Black-PLAIN-BPJ-16685178701452,B-Plain,28
JS-F-30-Black-PLAIN-BPJ-67356025961539,B-Plain,30
JS-VVS-28-Black-Plain-Jeans-PBJ-012331,B-Plain,28
PACK 2_BD_MVS-32-Black-Plain-Jeans-BPJ-851904723,B-Plain,32
S-30-Black-Plain-Jeans-BPJ-947130852602,B-Plain,30
SP_F-28-Black-PLAIN-BPJ-64625657731182,B-Plain,28
MJ-32-Black-Plain-Jeans-MJ-45681239700,B-Plain,32
DCMJJ-KXMGZTPLWU_32_Black,B-Plain,32
PACK 2_BD_MVS-28-Black-Plain-Jeans-BPJ-96204317586,B-Plain,28
DCBD_MVS-32-Black-Plain-Jeans-BPJ-31092845763,B-Plain,32
DCBD_MVS-28-Black-Plain-Jeans-BPJ-1926084735,B-Plain,28
DCBD_MVS-28-Black-Plain-Jeans-BPJ-617234589,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-574103928,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-72864931054591,B-Plain,28
MVS-32-Black-Plain-Jeans-BPJ-7893102456,B-Plain,32
SP_F-28-Black-PLAIN-BPJ-21967557681393,B-Plain,28
F-32-Black-PLAIN-BPJ-72820369751642,B-Plain,32
BD_MVS-32-Black-Plain-Jeans-BPJ-452397608,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-87410325906254870,B-Plain,32
PACK 2_MJ-30-Black-Plain-Jeans-PBJ-1012597,B-Plain,30
JS-AVC_DMJ-28-Black-Plain-Jeans-MJ-24908173640,B-Plain,28
JN_MVS-32-Black-Plain-Jeans-BPJ-466543581,B-Plain,32
MVS-32-Black-jeans-plain-BJP-4211174,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-21609873457254870,B-Plain,28
DCBD_MVS-30-Black-Plain-Jeans-BPJ-0565464616565,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-930184752102,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-10837456291,B-Plain,30
JS-DMJ-28-Black-Plain-Jeans-MJ-14720983641,B-Plain,28
F-30-Black-PLAIN-BPJ-12856345351003,B-Plain,30
JN_MVS-30-Black-Plain-Jeans-PBJ-120123,B-Plain,30
SP_F-32-Black-PLAIN-BPJ-59963291281405,B-Plain,32
DMJ-30-Black-Plain-Jeans-MJ-8471029563,B-Plain,30
S-30-Black-Plain-Jeans-BPJ-8917205,B-Plain,30
MJJ-122_32_Black,B-Plain,32
F-32-Black-PLAIN-BPJ-39083099201880,B-Plain,32
DMJ-28-Black-Plain-Jeans-MJ-466543574,B-Plain,28
S-32-Black-Plain-Jeans-BPJ-31590728469,B-Plain,32
JS-DMJ-28-Black-Plain-Jeans-MJ-644213214,B-Plain,28
F-28-Black-PLAIN-BPJ-14151101261466,B-Plain,28
VC_DMJ-30-Black-Plain-Jeans-MJ-193605874,B-Plain,30
PACK 2_BD_MVS-28-Black-Plain-Jeans-PBJ-0353,B-Plain,28
F-32-Black-PLAIN-BPJ-3242578118962,B-Plain,32
JS-S-32-Black-Plain-Jeans-BPJ-74280639150,B-Plain,32
AVC_DMJ-30-Black-Plain-Jeans-MJ-9803742516,B-Plain,30
BD_MD_BPJ-T6UPKNVM4R_32_Black,B-Plain,32
DMJ-28-Black-Plain-Jeans-MJ-204967381,B-Plain,28
MVS-30-Black-Plain-Jeans-BPJ-78946023100,B-Plain,30
I-32-Black-Plain-Jeans-PBJ-0923,B-Plain,32
OSP_F-28-Black-PLAIN-BPJ-92329174971632,B-Plain,28
MVS-30-Black-Plain-Jeans-PBJ-322012,B-Plain,30
JS-DCBD_MVS-28-Black-Plain-Jeans-BPJ-957368201,B-Plain,28
JS-MVS-30-Black-Plain-Jeans-BPJ-487096231,B-Plain,30
JS-S-32-Black-Plain-Jeans-BPJ-3159564754354870,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-466543539,B-Plain,32
JN_MVS-28-Black-Plain-Jeans-BPJ-9/789154,B-Plain,28
BD_MVS-28-Black-Plain-Jeans-BPJ-216849350,B-Plain,28
I-28-Black-Plain-Jeans-BPJ-466543565,B-Plain,28
JS-S-30-Black-Plain-Jeans-BPJ-96540173824591,B-Plain,30
I-28-Black-Plain-Jeans-BPJ-936752104,B-Plain,28
BD_MVS-32-Black-Plain-Jeans-BPJ-71082495306,B-Plain,32
F-30-Black-PLAIN-BPJ-3727794101406,B-Plain,30
MVS-28-Black-Plain-Jeans-BPJ-2701835941,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-29764318050,B-Plain,30
DCMJ-28-Black-Plain-Jeans-MJ-184520936,B-Plain,28
MVS-32-Black-Plain-Jeans-BPJ-8246913057,B-Plain,32
MAVC_DMJ-30-Black-Plain-Jeans-MJ-38104596217,B-Plain,30
VVS-32-Black-Plain-Jeans-BPJ-466543569,B-Plain,32
I-30-Black-jeans-plain-BJP-6548542,B-Plain,30
SP_F-32-Black-PLAIN-BPJ-9962784321180,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-10938725468,B-Plain,28
DMJ-2312548791_32_Black,B-Plain,32
JS-JN_MVS-32-Black-Plain-Jeans-BPJ-139820745,B-Plain,32
JN_32_Black_BPJ-153XTYC,B-Plain,32
BD_MVS-28-Black-Plain-Jeans-BPJ-819450376,B-Plain,28
BD_MVS-30-Black-Plain-Jeans-BPJ-9572483016,B-Plain,30
F-28-Black-PLAIN-BPJ-4550658085931,B-Plain,28
SP_F-30-Black-PLAIN-BPJ-4105792305910,B-Plain,30
DMJ-32-Black-jeans-plain-BJP-4112520,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-3205784916,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-7840951,B-Plain,30
MVS-30-Black-Plain-Jeans-PBJ-1012597,B-Plain,30
MVS-28-Black-Plain-Jeans-BPJ-74609321870,B-Plain,28
OVD84_BPJ-2031VDVV_Black_28,B-Plain,28
JS-F-28-BLACK-PLAIN-JEANS-054987545159-A152,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-91738420561,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-489102736,B-Plain,32
SP_F-30-Black-PLAIN-BPJ-89289492511638,B-Plain,30
DMJ-30-Black-Plain-Jeans-MJ-98941214,B-Plain,30
VVS-28-Black-Plain-Jeans-BPJ-466543568,B-Plain,28
JS-MJ-2312548777_32_Black,B-Plain,32
JS-I-28-Black-Plain-Jeans-BPJ-466543553,B-Plain,28
PACK 2_MJ-28-Black-Plain-Jeans-MJ-466543562,B-Plain,28
S-28-Black-Plain-Jeans-BPJ-38751940682,B-Plain,28
F-30-Black-PLAIN-BPJ-36108800111072,B-Plain,30
VVS-28-Black-Plain-Jeans-PBJ-01223,B-Plain,28
BD_MVS-28-Black-Plain-Jeans-BPJ-874521039,B-Plain,28
JN_MVS-28-Black-Plain-Jeans-BPJ-17034598216,B-Plain,28
VS-32-Black-Plain-Jeans-BPJ-69048127350,B-Plain,32
MAVC_DMJJ-123548_32_Black_plain,B-Plain,32
PACK 2_MJ-30-Black-Plain-Jeans-PBJ-01123,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-583917204612,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-94713085260,B-Plain,30
JS-S-30-Black-Plain-Jeans-BPJ-91527863047254870,B-Plain,30
MJ-32-Black-Plain-Jeans-MJ-305476198,B-Plain,32
VC_DMJ-28-Black-Plain-Jeans-MJ-93061784520,B-Plain,28
JS-DMJ-30-Black-Plain-Jeans-MJ-98984451,B-Plain,30
OVD179_BPJ-WNQZTYR34X_Black_28,B-Plain,28
VS-28-Black-Plain-Jeans-BPJ-24908173640,B-Plain,28
DCBD_MVS-30-Black-Plain-Jeans-BPJ-466543564,B-Plain,30
DCMJJ-113LURT_32_Black,B-Plain,32
MJ-30-Black-Plain-Jeans-PBJ-40123,B-Plain,30
MVS-28-Black-Plain-Jeans-BPJ-15876023984,B-Plain,28
F-32-Black-PLAIN-BPJ-27182975591662,B-Plain,32
DCBD_MVS-32-Black-Plain-Jeans-BPJ-720381946,B-Plain,32
F-28-Black-PLAIN-BPJ-41618104231404,B-Plain,28
F-30-Black-PLAIN-BPJ-2154707004949,B-Plain,30
PACK 2_MJ-32-Black-Plain-Jeans-PBJ-013,B-Plain,32
F-28-Black-PLAIN-BPJ-7663074781630,B-Plain,28
I-30-Black-Plain-Jeans-BPJ-6743182094,B-Plain,30
VS-28-Black-Plain-Jeans-BPJ-32417960587,B-Plain,28
JS-S-28-Black-Plain-Jeans-BPJ-27846139058,B-Plain,28
JN_MVS-30-Black-Plain-Jeans-BPJ-9849012,B-Plain,30
MAVC_DMJ-32-Black-Plain-Jeans-PBJ-01123,B-Plain,32
OSP_F-28-Black-PLAIN-BPJ-9463606146887,B-Plain,28
AVC_DMJ-30-Black-jeans-plain-BJP-4651321,B-Plain,30
VS-30-Black-Plain-Jeans-BPJ-98630547128,B-Plain,30
MJ-32-Black-Plain-Jeans-MJ-8246913057,B-Plain,32
DCBD_MVS-28-Black-Plain-Jeans-BPJ-495207386,B-Plain,28
JN_MVS-32-Black-Plain-Jeans-BPJ-92837401562,B-Plain,32
BD_MVS-32-Black-Plain-Jeans-BPJ-466543542,B-Plain,32
PACK 2_BD_MVS-28-Black-jeans-plain-BJP-541521,B-Plain,28
SP_F-32-Black-PLAIN-BPJ-6016902181974,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-21021697,B-Plain,32
MVS-32-Black-Plain-Jeans-BPJ-5846454,B-Plain,32
MVS-28-Black-Plain-Jeans-BPJ-103948265,B-Plain,28
JS-AVC_DMJ-30-Black-jeans-plain-BJP-87960,B-Plain,30
MJ-30-Black-Plain-Jeans-PBJ-15152567,B-Plain,30
DCBD_MVS-28-Black-Plain-Jeans-BPJ-2039487516,B-Plain,28
F-30-Black-PLAIN-BPJ-8463282456996,B-Plain,30
PACK 2_BD_MVS-32-Black-Plain-Jeans-BPJ-59451100,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-05135445,B-Plain,30
JS-DCMJJ-008NVJDS_32_Black,B-Plain,32
MVS-28-Black-Plain-Jeans-BPJ-93061784520,B-Plain,28
S-28-Black-Plain-Jeans-BPJ-564738291,B-Plain,28
JS-VC_DMJ-28-Black-Plain-Jeans-MJ-590837124,B-Plain,28
OVD804_BPJ-L93KTZMPXW_Black_30,B-Plain,30
WPJ-454153_32_Black_plain,B-Plain,32
DCBD_MVS-28-Black-jeans-plain-BJP-1651235,B-Plain,28
DCBD_MVS-32-Black-Plain-Jeans-BPJ-466543581,B-Plain,32
JS-BD_MVS-30-Black-Plain-Jeans-BPJ-138620479,B-Plain,30
S-32-Black-jeans-plain-BJP-487521,B-Plain,32
MJ-32-Black-Plain-Jeans-MJ-466543578,B-Plain,32
VC_DMJ-32-Black-jeans-plain-BJP-898720,B-Plain,32
I-30-Black-Plain-Jeans-BPJ-6304851792,B-Plain,30
I-28-Black-Plain-Jeans-BPJ-37150629483,B-Plain,28
SP_F-30-Black-PLAIN-BPJ-81560405521242,B-Plain,30
SP_F-28-Black-PLAIN-BPJ-21956988811078,B-Plain,28
PACK 2_MJ-30-Black-Plain-Jeans-MJ-31856047920,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-45790381620,B-Plain,32
OVD895_BPJ-031OSACV_Black_32,B-Plain,32
SP_F-32-Black-PLAIN-BPJ-46098552961892,B-Plain,32
OSP_F-32-Black-PLAIN-BPJ-32505980781081,B-Plain,32
DCMJ-30-Black-Plain-Jeans-MJ-466543567,B-Plain,30
F-32-Black-PLAIN-BPJ-96332918921694,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-87905165,B-Plain,30
OSP_F-28-Black-PLAIN-BPJ-29989750171340,B-Plain,28
VC_DMJ-28-Black-Plain-Jeans-MJ-6342819705,B-Plain,28
S-32-Black-jeans-plain-BJP-4112520,B-Plain,32
PACK 2_BD_MVS-28-Black-Plain-Jeans-BPJ-847920315,B-Plain,28
PACK 2_BD_MVS-32-Black-Plain-Jeans-BPJ-47601283975,B-Plain,32
I-32-Black-Plain-Jeans-BPJ-466543533,B-Plain,32
VS-30-Black-Plain-Jeans-BPJ-120984637,B-Plain,30
BD_MVS-28-Black-Plain-Jeans-BPJ-561349027,B-Plain,28
VVS-30-Black-jeans-plain-BJP-4651321,B-Plain,30
DMJ-30-Black-Plain-Jeans-MJ-203458976,B-Plain,30
VC_DMJ-28-Black-Plain-Jeans-PBJ-08,B-Plain,28
SP_F-32-Black-PLAIN-BPJ-76342611231201,B-Plain,32
JN_MVS-30-Black-Plain-Jeans-BPJ-193605874,B-Plain,30
SP_F-32-Black-PLAIN-BPJ-26662842661627,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-9623481750,B-Plain,28
S-32-Black-Plain-Jeans-BPJ-7418529630,B-Plain,32
I-28-Black-Plain-Jeans-BPJ-466543553,B-Plain,28
OSP_F-32-Black-PLAIN-BPJ-5998159391076,B-Plain,32
MVS-32-Black-Plain-Jeans-PBJ-0923,B-Plain,32
MJ-28-Black-Plain-Jeans-MJ-01216505,B-Plain,28
DCBD_MVS-32-Black-Plain-Jeans-PBJ-075390,B-Plain,32
VC_DMJ-28-Black-Plain-Jeans-MJ-936752104,B-Plain,28
F-32-Black-PLAIN-BPJ-88014440221013,B-Plain,32
DCMJ-30-Black-Plain-Jeans-MJ-518409637,B-Plain,30
F-28-Black-PLAIN-BPJ-28837601141041,B-Plain,28
F-30-Black-PLAIN-BPJ-20837948731445,B-Plain,30
F-30-Black-PLAIN-BPJ-60204238461438,B-Plain,30
DCMJ-28-Black-Plain-Jeans-MJ-8784745,B-Plain,28
SP_F-28-Black-PLAIN-BPJ-2800922981889,B-Plain,28
MVS-30-Black-Plain-Jeans-BPJ-91738420561,B-Plain,30
DCBD_MVS-30-Black-Plain-Jeans-BPJ-1409827365,B-Plain,30
SP_F-32-Black-PLAIN-BPJ-14118841721905,B-Plain,32
JS-S-28-Black-Plain-Jeans-BPJ-3942516708,B-Plain,28
JS-I-30-Black-Plain-Jeans-BPJ-530842961,B-Plain,30
I-28-Black-Plain-Jeans-BPJ-386107249,B-Plain,28
VVS-30-Black-jeans-plain-BJP-6548542,B-Plain,30
DCBD_MVS-32-Black-Plain-Jeans-BPJ-843960512,B-Plain,32
BD_MVS-30-Black-Plain-Jeans-BPJ-6781042953,B-Plain,30
MVS-28-Black-Plain-Jeans-BPJ-37150629483,B-Plain,28
BD_MVS-32-Black-Plain-Jeans-BPJ-46023789152,B-Plain,32
F-32-Black-PLAIN-BPJ-22499944011989,B-Plain,32
F-32-Black-PLAIN-BPJ-38447755191742,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-501826734092,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-30847196250,B-Plain,28
DCBD_MD_PBJ-127_32_Black,B-Plain,32
JS-I-28-Black-Plain-Jeans-BPJ-73124568901,B-Plain,28
MJ-32-Black-jeans-plain-BJP-986410,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-193605874,B-Plain,30
VC_DMJ-28-Black-Plain-Jeans-MJ-412850973,B-Plain,28
PACK 2_MJ-28-Black-Plain-Jeans-MJ-607184935,B-Plain,28
F-32-Black-PLAIN-BPJ-66321265891912,B-Plain,32
F-28-Black-PLAIN-BPJ-1291672881440,B-Plain,28
F-32-Black-PLAIN-BPJ-2197119131181,B-Plain,32
F-28-Black-PLAIN-BPJ-7906893461218,B-Plain,28
VC_DMJ-30-Black-Plain-Jeans-MJ-6304851792,B-Plain,30
JS-MVS-32-Black-Plain-Jeans-BPJ-719805246,B-Plain,32
AVC_DMJ-30-Black-Plain-Jeans-PBJ-140123,B-Plain,30
SP_F-28-Black-PLAIN-BPJ-8799355558986,B-Plain,28
JS-VS-32-Black-Plain-Jeans-PBJ-013,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-87412906543,B-Plain,30
OSP_F-32-Black-PLAIN-BPJ-92266777921413,B-Plain,32
DCBD_MD_BPJ-7EEL1RAH0Y_32_Black,B-Plain,32
S-30-Black-Plain-Jeans-BPJ-420859613872,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-8092145367,B-Plain,32
JS-S-30-Black-Plain-Jeans-BPJ-50721839614,B-Plain,30
SBD-28-Black-Plain-Jeans-BPJ-15876023984,B-Plain,28
PACK 2_BD_MVS-30-Black-Plain-Jeans-BPJ-9654017382,B-Plain,30
I-32-Black-Plain-Jeans-BPJ-95405132165,B-Plain,32
JS-DCMJ-507CNLZ_32_Black,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-21479658037,B-Plain,28
F-32-Black-PLAIN-BPJ-13631381881540,B-Plain,32
OSP_F-32-Black-PLAIN-BPJ-320121918963,B-Plain,32
SP_F-28-Black-PLAIN-BPJ-37297864501634,B-Plain,28
S-32-Black-Plain-Jeans-BPJ-79416830524,B-Plain,32
MVS-32-Black-Plain-Jeans-BPJ-466543536,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-31590728469254870,B-Plain,32
PACK 2_MJ-30-Black-jeans-plain-BJP-4651321,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-3750198642,B-Plain,28
SP_F-32-Black-PLAIN-BPJ-33699054521812,B-Plain,32
PACK 2_MJ-30-Black-Plain-Jeans-MJ-466543573,B-Plain,30
VS-30-Black-Plain-Jeans-BPJ-32059874610,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-8910275,B-Plain,28
J-WTLZK93MPX_32_Black-Plain-Jeans,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-437682091,B-Plain,30
F-28-Black-PLAIN-BPJ-823530718871,B-Plain,28
I-30-Black-Plain-Jeans-BPJ-781043296,B-Plain,30
JS-I-30-Black-Plain-Jeans-BPJ-120394785,B-Plain,30
JS-I-28-Black-Plain-Jeans-BPJ-466543538,B-Plain,28
DCBD_MVS-32-Black-Plain-Jeans-BPJ-02198374561,B-Plain,32
JN_MVS-28-Black-Plain-Jeans-BPJ-401214544,B-Plain,28
PACK 2_BD_MD_BPJ-LW6MJPXTYK_32_Black,B-Plain,32
MAVC_DMJ-30-Black-jeans-plain-BJP-812101,B-Plain,30
DMJ-30-Black-Plain-Jeans-MJ-608327914,B-Plain,30
VS-30-Black-Plain-Jeans-BPJ-466543540,B-Plain,30
PACK 2_BD_MVS-32-Black-Plain-Jeans-BPJ-4093158726,B-Plain,32
MVS-30-Black-jeans-plain-BJP-88221,B-Plain,30
JS-BD_MVS-32-Black-Plain-Jeans-BPJ-466543548,B-Plain,32
I-28-Black-Plain-Jeans-BPJ-760139248,B-Plain,28
DCMJ-30-Black-Plain-Jeans-MJ-6304851792,B-Plain,30
VS-28-Black-Plain-Jeans-BPJ-6093841257,B-Plain,28
S-30-Black-Plain-Jeans-BPJ-2648371,B-Plain,30
MJ-497CBNW_32_Black,B-Plain,32
PACK 2_BD_MVS-28-Black-Plain-Jeans-PBJ-09815,B-Plain,28
JN_MVS-32-Black-Plain-Jeans-BPJ-53467182904,B-Plain,32
DCBD_MD_PBJ-85412_32_Black,B-Plain,32
MAVC_DMJ-30-Black-Plain-Jeans-PBJ-013,B-Plain,30
DCMJ-32-Black-Plain-Jeans-MJ-138049627,B-Plain,32
F-30-Black-PLAIN-BPJ-79119422941172,B-Plain,30
MJ-32-Black-Plain-Jeans-PBJ-160568,B-Plain,32
S-30-Black-Plain-Jeans-BPJ-7483923,B-Plain,30
MVS-30-Black-Plain-Jeans-BPJ-6304851792,B-Plain,30
MAVC_DMJ-32-Black-Plain-Jeans-MJ-5846454,B-Plain,32
VS-28-Black-jeans-plain-BJP-541521,B-Plain,28
VVS-28-Black-Plain-Jeans-BPJ-17580346920,B-Plain,28
F-32-BLACK-PLAIN-JEANS-BPJ-05498798745-A152,B-Plain,32
DCBD_MVS-28-Black-Plain-Jeans-BPJ-49760184325,B-Plain,28
DCBD_MD_PBJ-425031_32_Black,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-98630547128,B-Plain,30
OSP_F-28-Black-PLAIN-BPJ-68626134561130,B-Plain,28
SP_F-30-Black-PLAIN-BPJ-36933057831304,B-Plain,30
VVS-28-Black-Plain-Jeans-BPJ-71392468019,B-Plain,28
OSP_F-28-Black-PLAIN-BPJ-68611900631533,B-Plain,28
S-32-Black-Plain-Jeans-BPJ-9875411456,B-Plain,32
JS--30-Black-Plain-Jeans-MJ-8471029563,B-Plain,30
MJ-32-Black-Plain-Jeans-MJ-69371084523,B-Plain,32
VS-32-Black-Plain-Jeans-BPJ-36107845219,B-Plain,32
AVC_DMJ-32-Black-Plain-Jeans-PBJ-21232,B-Plain,32
DMJ-30-Black-Plain-Jeans-PBJ-023123,B-Plain,30
DMJ-28-Black-Plain-Jeans-MJ-7493821065,B-Plain,28
S-28-Black-Plain-Jeans-BPJ-3748162,B-Plain,28
DCMJJ-KTL93WMPXZ_32_Black,B-Plain,32
OSP_F-28-Black-PLAIN-BPJ-8799355558986,B-Plain,28
DMJ-28-Black-Plain-Jeans-MJ-936752104,B-Plain,28
I-30-Black-Plain-Jeans-PBJ-120123,B-Plain,30
SP_F-28-Black-PLAIN-BPJ-71332400011483,B-Plain,28
VVS-32-Black-Plain-Jeans-BPJ-5461516055,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-479136025,B-Plain,28
DCBD_MD_BPJ-KZT93UPXWL_32_Black,B-Plain,32
F-28-Black-PLAIN-BPJ-79864753251454,B-Plain,28
SP_F-32-Black-PLAIN-BPJ-74826528771228,B-Plain,32
PACK 2_MJ-32-Black-jeans-plain-BJP-4112520,B-Plain,32
VC_DMJ-28-Black-Plain-Jeans-MJ-87320561940,B-Plain,28
SP_F-30-Black-PLAIN-BPJ-12856345351003,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-50182673409,B-Plain,32
F-32-Black-PLAIN-BPJ-61851544141178,B-Plain,32
JN_MVS-32-Black-Plain-Jeans-BPJ-648917302,B-Plain,32
S-28-Black-Plain-Jeans-BPJ-34597021683,B-Plain,28
F-30-Black-PLAIN-BPJ-8450666521934,B-Plain,30
F-28-Black-PLAIN-BPJ-39362765531437,B-Plain,28
DCJN_VS-30-Black-Plain-Jeans-BPJ-43078126594,B-Plain,30
MVS-28-Black-Plain-Jeans-BPJ-466543547,B-Plain,28
OSP_F-28-Black-PLAIN-BPJ-7663074781630,B-Plain,28
F-30-Black-PLAIN-BPJ-42442402911122,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-28947153067,B-Plain,28
BD_MVS-30-Black-jeans-plain-BJP-65120,B-Plain,30
F-28-Black-PLAIN-BPJ-6844501646982,B-Plain,28
MVS-30-Black-Plain-Jeans-PBJ-140123,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-82469130574591,B-Plain,32
AVC_DMJ-32-Black-Plain-Jeans-MJ-1928374650,B-Plain,32
S-32-Black-Plain-Jeans-BPJ-45790381620254870,B-Plain,32
OSP_F-30-Black-PLAIN-BPJ-10603233831036,B-Plain,30
MJ-32-Black-Plain-Jeans-MJ-1928374650,B-Plain,32
AVC_DMJ-28-Black-Plain-Jeans-MJ-24908173640,B-Plain,28
F-30-Black-PLAIN-BPJ-69254106921246,B-Plain,30
DMJ-30-Black-Plain-Jeans-MJ-6743182094,B-Plain,30
S-32-Black-Plain-Jeans-BPJ-57820319640,B-Plain,32
F-32-Black-PLAIN-BPJ-3380606571530,B-Plain,32
BD_MVS-30-Black-Plain-Jeans-BPJ-17503468219,B-Plain,30
DCBD_MD_BPJ-2312548794_32_Black,B-Plain,32
F-32-Black-PLAIN-BPJ-16118103511050,B-Plain,32
SP_F-28-Black-PLAIN-BPJ-13707722771291,B-Plain,28
VVS-28-Black-Plain-Jeans-BPJ-466543535,B-Plain,28
MJ-30-Black-Plain-Jeans-PBJ-01123,B-Plain,30
PACK 2_BD_VS-32-Black-Plain-Jeans-BPJ-57093481267,B-Plain,32
JS-MJ-28-Black-Plain-Jeans-PBJ-0353,B-Plain,28
F-30-Black-PLAIN-BPJ-48440711431027,B-Plain,30
F-32-Black-PLAIN-BPJ-2365155981381,B-Plain,32
VVS-28-Black-Plain-Jeans-BPJ-420637951,B-Plain,28
JS-BD_MVS-28-Black-Plain-Jeans-BPJ-174506932,B-Plain,28
S-32-Black-Plain-Jeans-PBJ-21232,B-Plain,32
F-32-Black-PLAIN-BPJ-74632490271378,B-Plain,32
AVC_DMJ-30-Black-Plain-Jeans-MJ-764103958,B-Plain,30
MVS-32-Black-Plain-Jeans-BPJ-1928406735,B-Plain,32
DCBD_MVS-28-Black-jeans-plain-BJP-890521,B-Plain,28
I-30-Black-Plain-Jeans-BPJ-50368194712,B-Plain,30
S-28-Black-Plain-Jeans-BPJ-30497816502,B-Plain,28
S-28-Black-Plain-Jeans-BPJ-59013876204,B-Plain,28
S-28-Black-Plain-Jeans-BPJ-19028734652,B-Plain,28
AVC_DMJ-28-Black-Plain-Jeans-MJ-1926084735,B-Plain,28
MAVC_DMJ-30-Black-jeans-plain-BJP-87960,B-Plain,30
DMJ-28-Black-Plain-Jeans-PBJ-532140,B-Plain,28
F-32-Black-PLAIN-BPJ-41205512111029,B-Plain,32
VVS-32-Black-Plain-Jeans-PBJ-1101,B-Plain,32
F-32-Black-PLAIN-BPJ-5998159391076,B-Plain,32
JS-S-30-Black-Plain-Jeans-BPJ-203458976,B-Plain,30
OSP_F-28-Black-PLAIN-BPJ-86084336921581,B-Plain,28
SP_F-28-Black-PLAIN-BPJ-45447401041546,B-Plain,28
BD_MVS-32-Black-Plain-Jeans-BPJ-5601942837,B-Plain,32
S-30-Black-Plain-Jeans-BPJ-83017495620,B-Plain,30
PACK 2_MJ-30-Black-Plain-Jeans-MJ-135708492,B-Plain,30
SP_F-30-Black-PLAIN-BPJ-38652661231024,B-Plain,30
BD_MVS-28-Black-Plain-Jeans-BPJ-92715038462,B-Plain,28
I-32-Black-Plain-Jeans-BPJ-466543539,B-Plain,32
VS-30-Black-Plain-Jeans-PBJ-026410,B-Plain,30
DCMJJ-12354194_32_Black,B-Plain,32
MVS-30-Black-Plain-Jeans-BPJ-1940627835,B-Plain,30
